Customer Voucher Discount,Membership ID,Sales Grouping,Sales Region,Sub-Grouping,Purchase Date,Profit Amount,Units,Revenue
0.7,CAD|629032,Merchandise,East,Decals,1/07/2007,15,8,41
0.4,FHS|226544,Games,West,Sony,1/11/2028,344,4,800
0.4,LOP|880556,Merchandise,East,Peripherals,1/11/2029,24,2,48
0.3,MVT|354839,Merchandise,West,Toys,1/03/2003,-15,2,21
0.3,THC|386667,Merchandise,East,Clothing,1/02/2039,1,3,20
0.8,AFN|543619,Consoles,South,Nintendo Switch,1/02/2035,78,3,288
0.3,EHS|376190,Merchandise,Central,Shoes,1/05/2000,13,9,28
0.7,FCS|489130,Merchandise,South,Storage Equipment,1/12/2002,5,5,62
0.3,PKC|654305,Merchandise,East,Clothing,1/12/2008,33,7,101
0.9,DSX|274803,Consoles,West,XBox,1/03/2000,19,1,85
0.4,TSB|237500,Merchandise,East,Batteries,1/03/2025,-2,7,10
0.1,HES|661364,Games,Central,Sony,1/11/2013,11,3,29
0.7,RFT|428571,Merchandise,East,Toys,1/02/2031,-10,5,14
0.3,JAV|698620,Consoles,West,Vintage,1/03/2035,31,3,629
0.9,SVV|811722,Consoles,West,Vintage,1/07/2043,27,3,365
0.2,SNN|416754,Consoles,Central,Nintendo Switch,1/03/1996,-18,6,255
0.6,PBP|131236,Merchandise,Central,Peripherals,1/05/2003,204,9,605
0.5,BON|311290,Consoles,West,Nintendo Switch,1/09/2007,3,2,42
0.6,ONN|803750,Games,West,Nintendo,1/11/1995,14,2,160
0.6,AST|369355,Merchandise,East,Toys,1/02/2013,14,6,41
0.2,MKT|768605,Merchandise,South,Toys,1/12/2033,-44,3,58
0.7,RPD|176437,Merchandise,East,Decals,1/12/2019,57,3,116
0.5,BPB|271429,Merchandise,West,Batteries,1/04/2019,3,3,9
0.1,RBT|793648,Merchandise,East,Toys,1/07/2037,331,2,736
0.8,LTM|128571,Merchandise,South,Mugs,1/02/2031,6,2,18
0.6,DWN|081111,Games,East,Nintendo,1/11/2003,-12,5,60
0.5,MMT|914286,Merchandise,West,Toys,1/05/2007,-7,6,10
0.9,DSS|560697,Games,Central,Sony,1/07/2041,7,3,134
0.5,JKN|695870,Consoles,West,Nintendo Switch,1/09/2005,-23,8,614
0.2,JHN|748765,Games,East,Nintendo,1/01/1997,-27,3,108
0.1,CCD|001471,Merchandise,South,Decals,1/10/2022,21,2,46
0.7,CAP|786885,Merchandise,East,Peripherals,1/12/2006,15,3,41
0.7,TPS|517787,Games,West,Sony,1/11/1998,-15,7,169
0.6,RDT|952941,Merchandise,East,Toys,1/08/2011,-8,7,11
0.4,CCM|786787,Games,Central,Microsoft,1/11/1998,162,3,480
0.4,IGC|748917,Merchandise,East,Clothing,1/08/2009,144,3,370
0.8,RBM|656209,Games,East,Microsoft,1/02/2001,-71,2,102
0,NSF|188679,Merchandise,East,Furniture,1/02/2040,10,4,36
0.2,JFC|049900,Merchandise,South,Clothing,1/03/2008,29,2,333
0.9,SCP|873333,Merchandise,West,Peripherals,1/04/2011,19,7,40
0.2,KES|849889,Games,East,Sony,1/04/2007,192,10,600
0.8,KLF|138420,Merchandise,West,Furniture,1/07/2018,328,5,8188
0.7,RES|062500,Merchandise,Central,Shoes,1/03/2025,5,4,16
0.4,RPF|984507,Merchandise,West,Furniture,1/10/2025,14,3,47
0.7,JMC|016276,Merchandise,West,Clothing,1/07/2006,157,6,541
0.8,AGS|115789,Merchandise,South,Storage Equipment,1/01/1999,48,5,178
0.4,JLM|993750,Merchandise,West,Mugs,1/11/1995,4,5,11
0.7,JKS|509009,Merchandise,Central,Storage Equipment,1/08/2008,-15,2,74
0.4,CBT|809091,Merchandise,East,Toys,1/04/2045,-6,3,7
0,GHS|803213,Merchandise,East,Storage Equipment,1/06/2001,40,5,166
0.2,FMS|540650,Merchandise,East,Storage Equipment,1/09/2037,-20,2,82
0.1,LCP|009231,Consoles,West,PS5,1/12/2002,21,14,43
0.9,ARD|358621,Merchandise,East,Decals,1/04/2035,9,3,19
0.2,AJT|839174,Merchandise,Central,Toys,1/01/2001,182,6,404
0.1,NHP|556341,Consoles,Central,PS5,1/12/2011,71,2,274
0.5,BSN|018836,Consoles,Central,Nintendo Switch,1/12/2002,35,3,390
0,PCP|904255,Consoles,East,PS5,1/11/2004,10,3,32
0,EMM|649599,Games,West,Microsoft,1/06/2033,450,5,1500
0.4,CAS|242857,Merchandise,South,Shoes,1/08/2004,2,2,5
0.3,EBP|407500,Merchandise,South,Peripherals,1/03/2025,13,9,27
0.3,DHN|712635,Consoles,West,Nintendo Switch,1/06/2036,-21,3,185
0,DJS|612903,Merchandise,East,Shoes,1/06/2008,10,2,21
0.2,MJC|920442,Merchandise,West,Clothing,1/05/2020,72,3,241
0.9,EBT|460331,Merchandise,West,Toys,1/02/2011,27,7,81
0.3,KLC|942689,Merchandise,Central,Clothing,1/12/2040,72,4,283
0.3,RBN|760922,Consoles,Central,Nintendo Switch,1/01/2010,-90,3,275
0.2,EHT|901299,Merchandise,West,Toys,1/06/2008,19,12,52
0.8,MGC|040385,Merchandise,East,Clothing,1/08/2015,6,2,35
0.6,JLP|445706,Consoles,West,PS5,1/04/2042,96,7,435
0.1,BFC|914286,Merchandise,South,Clothing,1/05/2007,11,3,42
0.9,KNT|951852,Merchandise,West,Toys,1/03/2004,7,7,18
0.5,RPN|861386,Games,Central,Nintendo,1/09/2015,65,3,135
0.3,DBS|254545,Merchandise,South,Shoes,1/12/2028,3,1,7
0.6,EHS|247111,Games,South,Sony,1/11/2003,66,5,150
0.6,CBM|584469,Games,East,Microsoft,1/08/2022,192,4,1440
0.8,AID|780769,Merchandise,West,Decals,1/05/1997,8,4,17
0.4,DPS|881818,Merchandise,West,Storage Equipment,1/06/2001,4,1,15
0.9,SPS|310370,Games,Central,Sony,1/05/2014,19,3,90
0.4,CYS|633333,Merchandise,West,Shoes,1/04/2011,2,2,6
0.5,GHC|153191,Merchandise,Central,Clothing,1/10/2049,-166,3,63
0.4,SUS|954348,Merchandise,East,Shoes,1/07/2012,14,1,31
0.8,GAT|857627,Merchandise,Central,Toys,1/10/2035,-59,9,40
0.6,BSN|216279,Games,West,Nintendo,1/10/2006,-14,6,57
0.3,RDP|037349,Merchandise,Central,Peripherals,1/08/2012,21,6,56
0.2,CCF|133333,Merchandise,West,Furniture,1/04/2011,2,3,6
0.7,CST|659091,Merchandise,East,Toys,1/04/2045,5,2,15
0.7,DPM|122727,Merchandise,West,Mugs,1/12/2043,7,5,15
0.9,JFD|772414,Merchandise,West,Decals,1/01/2018,9,3,19
0,JRS|037037,Games,West,Sony,1/10/2042,40,3,90
0.5,EBN|921667,Games,West,Nintendo,1/02/2039,3,5,40
0.4,BMN|881876,Games,Central,Nintendo,1/03/2006,52,7,420
0.8,BGS|138968,Games,South,Sony,1/11/2013,218,2,660
0.2,TTB|480597,Merchandise,South,Batteries,1/04/2033,22,9,45
0,PVS|170455,Games,West,Sony,1/06/2021,10,1,29
0.9,CVS|006391,Merchandise,Central,Storage Equipment,1/02/2016,107,6,857
0.3,MWN|990054,Games,South,Nintendo,1/08/2043,173,3,618
0.2,CSB|462500,Merchandise,West,Batteries,1/03/2025,2,3,5
0.2,CPP|527536,Consoles,East,PS5,1/03/2028,9,4,46
0.4,DRT|160870,Merchandise,East,Toys,1/09/2005,14,1,30
0.1,GMT|072067,Merchandise,West,Toys,1/12/2005,78,5,239
0.1,TBX|429948,Consoles,East,XBox,1/03/2012,-1665,7,3083
0.4,LHC|470968,Merchandise,Central,Clothing,1/11/2013,23,1,62
0.7,SHT|071429,Merchandise,South,Toys,1/04/2019,-10,7,14
0.2,DDS|984746,Merchandise,South,Storage Equipment,1/07/1995,-9,1,39
0.3,JES|983333,Games,Central,Sony,1/04/2011,-1,2,24
0.5,JLD|128571,Merchandise,East,Decals,1/02/2031,3,2,9
0.2,JES|217431,Games,West,Sony,1/06/2019,22,2,73
0.4,CBF|285366,Merchandise,East,Furniture,1/01/2014,2,4,27
0.7,SVP|573913,Consoles,South,PS5,1/04/2009,7,5,15
0.4,SSD|242857,Merchandise,Central,Decals,1/08/2004,2,1,5
0.9,LCT|835088,Merchandise,West,Toys,1/12/2004,27,3,76
0.8,ONT|011538,Merchandise,Central,Toys,1/05/2028,8,2,17
0.9,FHN|633886,Consoles,West,Nintendo Switch,1/01/2007,27,3,362
0.7,DKN|720536,Games,East,Nintendo,1/03/2028,37,5,75
0.1,BPN|711280,Games,East,Nintendo,1/11/2006,131,3,438
0.2,RPF|290909,Merchandise,West,Furniture,1/12/2008,2,2,7
0.4,JHT|032558,Merchandise,Central,Toys,1/01/2030,14,5,29
0.7,DMS|106667,Games,East,Sony,1/02/2039,7,1,20
0.5,HKN|270395,Games,West,Nintendo,1/06/2016,23,3,305
0.8,MEN|702474,Consoles,South,Nintendo Switch,1/01/2023,168,2,702
0.1,TBM|866667,Merchandise,East,Mugs,1/02/2039,1,1,2
0.3,NCF|926316,Merchandise,South,Furniture,1/11/2009,1,2,13
0.3,ASD|319355,Merchandise,Central,Decals,1/02/2013,31,9,83
0.5,JFS|174312,Merchandise,East,Shoes,1/07/2009,35,7,72
0.2,SJT|733333,Merchandise,Central,Toys,1/04/2011,-3,2,2
0.5,RAX|118436,Consoles,West,XBox,1/11/2019,-13,1,120
0.9,DRP|918421,Consoles,East,PS5,1/08/2018,9,2,25
0.4,KBN|452222,Games,Central,Nintendo,1/03/2002,22,5,60
0,PGS|484127,Games,West,Sony,1/03/2003,40,3,168
0.3,VPS|135493,Merchandise,Central,Storage Equipment,1/08/2024,21,3,237
0,CWT|684855,Merchandise,East,Toys,1/06/2004,150,9,300
0.9,NCS|324138,Games,Central,Sony,1/08/2002,17,2,58
0.1,ADN|776116,Consoles,East,Nintendo Switch,1/06/2046,251,3,897
0.7,OND|142857,Merchandise,Central,Decals,1/08/2004,5,3,14
0.1,SFT|178947,Merchandise,West,Toys,1/02/2012,8,5,25
0.2,AGM|466667,Merchandise,West,Mugs,1/02/2039,2,2,6
0.8,RBT|830137,Merchandise,West,Toys,1/06/2047,16,7,49
0,TMS|806452,Merchandise,East,Shoes,1/03/2021,10,2,21
0.8,KHN|236598,Consoles,South,Nintendo Switch,1/05/2033,78,3,259
0.4,KNN|018093,Consoles,East,Nintendo Switch,1/05/2045,44,3,273
0.1,LWT|969253,Merchandise,East,Toys,1/09/2004,78,5,232
0.6,RAT|476471,Merchandise,Central,Toys,1/10/2022,6,4,11
0.8,NPT|225926,Merchandise,East,Toys,1/05/2010,6,3,18
0.7,SGS|853339,Games,East,Sony,1/10/2011,97,9,1620
0.1,ABP|233333,Consoles,Central,PS5,1/04/2011,-14,2,16
0,SCB|187500,Merchandise,West,Batteries,1/03/2025,0,3,5
0.4,PNP|036752,Consoles,South,PS5,1/01/1996,-12,3,78
0.4,EPV|623810,Consoles,East,Vintage,1/10/2000,-140,4,350
0.9,PPP|553175,Merchandise,South,Peripherals,1/12/2000,79,2,168
0.1,JSS|362667,Merchandise,Central,Storage Equipment,1/02/2039,-8,3,50
0.4,NPM|199444,Merchandise,West,Mugs,1/07/2020,34,9,120
0.5,SJM|186667,Merchandise,Central,Mugs,1/02/2039,3,3,10
0.7,LPP|454155,Consoles,East,PS5,1/03/2048,35,3,466
0,KMC|906977,Merchandise,East,Clothing,1/08/2014,80,7,287
0.6,JMS|245745,Merchandise,West,Storage Equipment,1/06/1995,16,4,63
0.1,SSS|795833,Merchandise,West,Storage Equipment,1/09/2002,1,2,16
0.8,LCC|132323,Merchandise,Central,Clothing,1/06/2010,-179,2,66
0.8,BFP|914286,Consoles,South,PS5,1/05/2007,6,8,19
0.6,PJD|068421,Merchandise,Central,Decals,1/08/2018,14,6,38
0.9,KDS|652339,Games,West,Sony,1/10/2011,129,6,300
0,DHN|790909,Games,South,Nintendo,1/12/2008,10,1,37
0.1,JBS|572778,Merchandise,East,Storage Equipment,1/02/1998,31,1,120
0.4,FMS|936264,Merchandise,West,Storage Equipment,1/07/2005,-52,3,243
0.8,KFT|416863,Merchandise,Central,Toys,1/02/2005,78,1,170
0.3,SMT|481818,Merchandise,Central,Toys,1/06/2001,3,2,7
0.2,SFT|221053,Merchandise,Central,Toys,1/07/2006,-23,8,13
0.2,LWN|311095,Consoles,East,Nintendo Switch,1/06/2045,421,6,3785
0.3,QJD|155789,Merchandise,East,Decals,1/01/1999,41,6,127
0.2,MHD|955096,Merchandise,South,Decals,1/08/2004,302,6,629
0.9,SRD|548276,Merchandise,East,Decals,1/07/2006,9,3,19
0.2,CJN|286020,Consoles,South,Nintendo Switch,1/12/2041,0,5,2804
0.8,SGB|261538,Merchandise,West,Batteries,1/05/2028,8,5,17
0.6,VDC|740345,Merchandise,South,Clothing,1/04/2012,24,4,387
0.1,LAN|333035,Consoles,Central,Nintendo Switch,1/09/2042,701,5,3505
0.9,PSN|549718,Consoles,East,Nintendo Switch,1/03/2043,89,5,355
0.7,APS|759091,Merchandise,East,Shoes,1/04/2045,7,4,15
0.1,MPS|988710,Games,Central,Sony,1/08/2042,8,2,41
0.9,AST|921622,Merchandise,West,Toys,1/05/2035,17,3,50
0.6,DBT|904545,Merchandise,West,Toys,1/12/2028,4,4,14
0,NMT|638021,Merchandise,Central,Toys,1/01/2008,60,2,128
0.2,HGS|670833,Games,East,Sony,1/09/2002,19,2,64
0.6,ACD|770370,Merchandise,Central,Decals,1/05/2014,16,6,36
0.5,EMD|388350,Merchandise,East,Decals,1/09/2012,135,5,275
0.6,SFP|272513,Consoles,East,PS5,1/04/2026,76,5,255
0,TCS|008349,Games,South,Sony,1/08/2012,130,4,360
0.1,DBT|936765,Merchandise,South,Toys,1/01/1997,-33,5,46
0,KBM|913462,Merchandise,West,Mugs,1/01/2022,10,3,35
0.7,MZP|438095,Merchandise,West,Peripherals,1/06/2045,7,7,14
0.7,RAS|202151,Merchandise,East,Storage Equipment,1/01/2048,67,7,249
0.9,JKN|825935,Games,Central,Nintendo,1/02/2011,17,5,268
0.4,MOV|724088,Consoles,Central,Vintage,1/12/2004,-68,1,91
0.8,LCF|073737,Merchandise,West,Furniture,1/10/2044,18,6,66
0.3,DBM|738462,Merchandise,South,Mugs,1/01/2022,1,5,9
0.8,CBS|920135,Merchandise,West,Storage Equipment,1/05/2047,268,5,892
0.2,CLP|117199,Merchandise,West,Peripherals,1/04/2000,122,3,271
0.2,BMS|845517,Merchandise,East,Storage Equipment,1/08/2026,12,2,194
0.1,VWS|530667,Games,West,Sony,1/02/2039,21,4,100
0.7,FCN|712099,Consoles,West,Nintendo Switch,1/08/2045,85,4,1352
0.5,NSD|691892,Merchandise,Central,Decals,1/07/2007,23,3,74
0.9,KDV|277334,Consoles,East,Vintage,1/05/2011,-265,8,837
0.2,BFC|686170,Merchandise,South,Clothing,1/04/2001,10,1,63
0.1,DRN|221138,Games,East,Nintendo,1/08/2002,-36,2,164
0.2,KMP|486607,Merchandise,Central,Peripherals,1/02/2034,50,3,149
0.7,DHP|881250,Consoles,West,PS5,1/07/2004,7,7,22
0.2,GHP|684142,Consoles,West,PS5,1/06/2002,49,6,206
0,GBP|297297,Consoles,West,PS5,1/04/2008,10,2,24
0,CSS|639175,Merchandise,East,Storage Equipment,1/02/2049,10,4,65
0.3,JKN|626203,Games,Central,Nintendo,1/08/2000,11,1,125
0,PPB|392857,Merchandise,South,Batteries,1/08/2004,0,5,9
0.5,BVD|151351,Merchandise,South,Decals,1/10/2012,23,3,74
0.3,LBT|636364,Merchandise,East,Toys,1/11/2013,-5,8,7
0.2,BTN|694632,Consoles,Central,Nintendo Switch,1/03/2036,122,9,1107
0.6,CJM|358333,Merchandise,West,Mugs,1/04/2011,26,8,96
0.9,MYT|045161,Merchandise,East,Toys,1/06/2048,9,2,21
0.6,LMM|966667,Merchandise,East,Mugs,1/02/2039,16,9,38
0.2,LSS|275439,Games,Central,Sony,1/02/2020,12,2,38
0.5,PON|282609,Games,East,Nintendo,1/04/2034,35,2,138
0.7,PJD|714286,Merchandise,South,Decals,1/05/2007,5,3,14
0.3,ROT|782073,Merchandise,South,Toys,1/09/2005,-1065,7,1598
0.9,JOS|911811,Merchandise,East,Storage Equipment,1/11/2000,-17,2,85
0,DLP|521277,Consoles,East,PS5,1/08/2006,10,6,32
0.9,DHT|117241,Merchandise,South,Toys,1/10/2003,9,3,19
0.3,TWS|558182,Merchandise,West,Storage Equipment,1/06/2049,3,3,147
0.7,KBD|130435,Merchandise,Central,Decals,1/10/2019,5,3,16
0.9,DBS|489423,Merchandise,West,Storage Equipment,1/10/2018,19,2,70
0.2,HLN|452481,Games,South,Nintendo,1/08/2023,182,7,700
0.1,CTS|197902,Merchandise,Central,Storage Equipment,1/05/2008,11,2,191
0.6,RDN|880294,Consoles,West,Nintendo Switch,1/01/2008,-74,8,454
0.9,ILT|356667,Merchandise,West,Toys,1/02/2039,7,3,20
0.7,EMD|139130,Merchandise,South,Decals,1/12/2002,7,3,15
0.9,CMN|724324,Games,Central,Nintendo,1/07/2010,17,2,222
0.2,DVN|215928,Games,West,Nintendo,1/07/2010,30,4,406
0.5,SEP|723810,Consoles,Central,PS5,1/10/2000,-8,2,14
0.7,MCD|312500,Merchandise,Central,Decals,1/03/2025,5,3,16
0.4,KTC|639669,Merchandise,South,Clothing,1/04/2039,24,1,80
0.2,EMN|632867,Games,West,Nintendo,1/06/2005,50,2,573
0.7,LCC|156364,Merchandise,Central,Clothing,1/11/2013,-198,6,73
0.5,JBM|848780,Merchandise,East,Mugs,1/04/1998,3,2,27
0.3,JEN|182086,Games,South,Nintendo,1/12/2044,31,2,250
0.3,MSP|027273,Merchandise,South,Peripherals,1/04/2006,3,2,7
0.5,GAN|197802,Consoles,Central,Nintendo Switch,1/02/2000,15,1,61
0.3,LRT|544444,Merchandise,West,Toys,1/07/2020,31,5,84
0.7,JLN|360568,Games,South,Nintendo,1/11/2030,85,2,752
0.2,ABM|316667,Games,West,Microsoft,1/02/2039,-64,2,96
0.6,RKD|250685,Merchandise,Central,Decals,1/08/2040,46,2,98
0.4,DKF|715385,Merchandise,Central,Furniture,1/08/2015,-2,5,9
0.9,RBN|545283,Games,East,Nintendo,1/02/2007,9,4,35
0.4,TBP|755808,Consoles,Central,PS5,1/08/2000,214,6,822
0.1,JKS|056164,Merchandise,West,Storage Equipment,1/07/2001,1,7,49
0.7,DlN|392705,Consoles,East,Nintendo Switch,1/03/2042,146,3,659
0.5,SVM|031746,Merchandise,Central,Mugs,1/07/1995,35,7,126
0,BSS|569149,Merchandise,East,Storage Equipment,1/12/2047,0,3,502
0.5,SHS|768382,Merchandise,West,Storage Equipment,1/05/2015,105,2,363
0.8,RBP|417778,Consoles,Central,PS5,1/02/1998,-32,2,30
0.4,NSP|875455,Consoles,Central,PS5,1/06/2021,-77,2,74
0.6,EBN|145387,Games,South,Nintendo,1/10/2015,14,5,181
0.4,AGD|742056,Merchandise,South,Decals,1/09/2043,34,11,71
0.4,AGT|966667,Merchandise,East,Toys,1/02/2039,2,2,6
0.3,BMX|787289,Consoles,West,XBox,1/08/2007,21,3,436
0.1,JOS|926761,Merchandise,East,Shoes,1/09/1996,18,4,47
0.3,DJS|515054,Games,West,Sony,1/08/2043,-11,6,62
0.4,GAN|616988,Consoles,East,Nintendo Switch,1/06/2015,33,2,173
0.7,JSS|682550,Games,West,Sony,1/05/2029,37,1,100
0.2,JLC|721532,Merchandise,West,Clothing,1/11/2027,412,5,1473
0.3,CMD|684444,Merchandise,West,Decals,1/07/2020,13,5,30
0.3,JHM|568333,Games,South,Microsoft,1/04/2011,-7,2,120
0.3,JLS|635897,Merchandise,West,Shoes,1/12/2007,13,7,26
0.2,IMD|780488,Merchandise,West,Decals,1/03/2024,10,3,28
0.5,JFP|588235,Merchandise,South,Peripherals,1/04/2003,5,1,11
0.3,SZP|219266,Consoles,West,PS5,1/09/2005,63,5,146
0.6,FHT|045806,Merchandise,East,Toys,1/06/2000,314,3,931
0.2,VMS|981429,Merchandise,West,Storage Equipment,1/04/2019,2,1,47
0.6,ESS|723015,Games,East,Sony,1/05/2008,214,5,1320
0.5,KLD|681481,Merchandise,South,Decals,1/08/2023,13,2,36
0.2,SCS|729412,Games,West,Sony,1/11/2017,2,2,34
0.1,KBD|318790,Merchandise,Central,Decals,1/02/1999,101,2,210
0.7,JET|051923,Merchandise,South,Toys,1/02/2010,17,1,35
0,SGN|773850,Games,East,Nintendo,1/01/2004,220,4,784
0.3,BDN|533203,Consoles,East,Nintendo Switch,1/08/2000,0,1,171
0,RKS|134615,Merchandise,Central,Storage Equipment,1/10/2034,10,1,35
0.8,DBX|822523,Consoles,West,XBox,1/02/2027,16,3,148
0.3,SCX|879665,Consoles,West,XBox,1/12/2038,201,7,1553
0.6,DLN|302297,Games,Central,Nintendo,1/04/2008,106,3,378
0.2,AHX|495160,Consoles,Central,XBox,1/09/2001,-438,9,1352
0.7,XPD|286792,Merchandise,West,Decals,1/04/1999,17,5,35
0.7,SVS|905047,Merchandise,South,Storage Equipment,1/10/2006,107,2,357
0.3,EMF|929412,Merchandise,West,Furniture,1/11/2017,3,2,11
0.7,DBF|169355,Merchandise,South,Furniture,1/02/2013,5,3,41
0.9,VPN|562947,Consoles,East,Nintendo Switch,1/02/2012,-86,3,317
0.2,KBM|277469,Games,West,Microsoft,1/08/2022,60,2,480
0.5,JKD|358333,Merchandise,East,Decals,1/04/2011,3,2,8
0,NFB|928571,Merchandise,West,Batteries,1/02/2031,0,1,5
0.4,JWN|468151,Consoles,South,Nintendo Switch,1/01/2048,12,4,195
0.2,PNN|392593,Games,South,Nintendo,1/12/2032,9,3,72
0.9,DKS|161275,Games,Central,Sony,1/06/2006,77,7,409
0.5,MHP|660194,Consoles,West,PS5,1/03/2000,55,2,138
0.9,FAM|900660,Games,West,Microsoft,1/07/2038,177,3,506
0.5,DBT|771429,Merchandise,East,Toys,1/04/2019,3,3,9
0.8,JLS|467857,Games,West,Sony,1/08/2004,8,4,56
0.7,JPT|868421,Merchandise,East,Toys,1/08/2018,-10,7,13
0.8,EHD|180702,Merchandise,West,Decals,1/12/2041,18,2,38
0.8,LLS|151471,Games,South,Sony,1/10/2022,98,13,273
0.1,LRV|988615,Consoles,West,Vintage,1/10/2034,28,3,569
0.6,SOP|852381,Consoles,South,PS5,1/04/2015,4,3,14
0.2,BFN|924021,Games,West,Nintendo,1/01/2042,29,8,256
0.7,ABD|152174,Merchandise,Central,Decals,1/01/2001,5,3,16
0.4,AHV|824285,Consoles,West,Vintage,1/04/2007,-32,7,863
0.5,SUS|628571,Merchandise,South,Shoes,1/02/2031,3,4,9
0.6,JFT|834545,Merchandise,West,Toys,1/12/2028,14,3,37
0.9,CVD|158261,Merchandise,Central,Decals,1/04/2005,27,2,77
0.3,JCM|286667,Merchandise,West,Mugs,1/02/2039,3,3,10
0.3,KLN|369663,Games,Central,Nintendo,1/10/2038,33,1,119
0.9,MCP|767742,Merchandise,East,Peripherals,1/03/1995,29,8,62
0.4,WBT|650671,Merchandise,West,Toys,1/06/2039,302,5,896
0.3,APS|161111,Games,West,Sony,1/11/2003,1,2,48
0.1,MDP|726667,Consoles,Central,PS5,1/02/2039,-24,5,40
0.6,JKM|176923,Merchandise,East,Mugs,1/02/2010,6,3,18
0.1,SZM|243826,Games,Central,Microsoft,1/02/2002,137,2,601
0.8,EPN|481111,Games,South,Nintendo,1/11/2003,18,2,60
0.1,JGS|192396,Merchandise,East,Storage Equipment,1/07/2016,121,3,465
0.2,BWN|931291,Games,West,Nintendo,1/10/2007,50,8,806
0.8,LCV|873684,Consoles,South,Vintage,1/07/2040,58,2,292
0.1,MMB|052381,Merchandise,East,Batteries,1/04/2015,1,3,14
0.9,EBS|381344,Merchandise,East,Storage Equipment,1/03/2012,67,2,665
0,ADD|170732,Merchandise,West,Decals,1/05/2044,80,4,164
0.5,SVT|652632,Merchandise,West,Toys,1/03/2036,-17,2,25
0,MAT|493631,Merchandise,Central,Toys,1/02/2036,50,5,105
0.6,NRP|801460,Merchandise,West,Peripherals,1/11/2021,86,3,183
0.1,DKT|564901,Merchandise,West,Toys,1/04/2008,38,6,101
0.6,CMD|849107,Merchandise,East,Decals,1/02/2004,36,8,75
0.4,BET|069231,Merchandise,East,Toys,1/12/2002,-6,5,9
0.4,CBP|830978,Consoles,West,PS5,1/09/2014,34,3,123
0.9,MLX|005057,Consoles,West,XBox,1/05/2006,27,2,291
0.4,MZT|245455,Merchandise,West,Toys,1/06/2021,2,2,7
0.1,TBS|896753,Merchandise,West,Storage Equipment,1/02/1996,1,2,103
0.7,DKS|036250,Merchandise,West,Shoes,1/07/2004,197,14,427
0.6,CDD|663158,Merchandise,East,Decals,1/10/2001,6,2,13
0.8,CCN|470426,Games,South,Nintendo,1/01/2019,168,5,580
0.2,NCN|964286,Consoles,South,Nintendo Switch,1/05/2007,10,1,103
0.2,LDT|796512,Merchandise,West,Toys,1/03/2026,20,2,58
0.8,RDN|421466,Consoles,Central,Nintendo Switch,1/05/2022,-25,2,127
0.7,NPP|634426,Consoles,East,PS5,1/01/2019,17,2,40
0.8,BTS|910843,Games,East,Sony,1/06/2003,16,3,55
0.9,JLS|631731,Merchandise,West,Storage Equipment,1/04/2044,39,4,139
0.3,JPM|467925,Merchandise,South,Mugs,1/04/2010,13,5,35
0.1,ASM|012500,Merchandise,South,Mugs,1/03/2025,1,2,6
0.6,PBF|602778,Merchandise,West,Furniture,1/02/1998,4,7,48
0.7,ENX|724390,Consoles,East,XBox,1/01/2016,5,1,137
0.2,PKD|954015,Merchandise,Central,Decals,1/05/2008,42,4,91
0.9,XPP|333069,Consoles,South,PS5,1/11/2005,17,4,337
0.6,MTD|368750,Merchandise,Central,Decals,1/11/1995,4,2,10
0.9,JES|356610,Games,West,Sony,1/05/2034,57,6,197
0.3,MSN|005571,Consoles,East,Nintendo Switch,1/02/2031,-10,10,240
0.2,ABM|438804,Games,West,Microsoft,1/04/2000,90,2,480
0.7,KNP|571429,Merchandise,West,Peripherals,1/04/2019,5,3,14
0.6,SRS|827778,Games,South,Sony,1/02/1998,16,3,48
0.2,BDD|379137,Merchandise,West,Decals,1/06/2047,42,3,93
0.3,JFS|690995,Merchandise,East,Storage Equipment,1/01/2016,11,2,282
0.7,POP|162069,Consoles,West,PS5,1/11/2005,7,2,20
0.7,VSN|398228,Consoles,Central,Nintendo Switch,1/09/2002,-164,7,603
0.5,JGC|329932,Merchandise,East,Clothing,1/11/2010,25,2,98
0.6,RFS|494444,Merchandise,Central,Shoes,1/07/2020,4,3,12
0.9,KHP|167241,Consoles,East,PS5,1/10/2003,7,3,39
0.7,AGN|174757,Games,West,Nintendo,1/06/1996,-15,2,69
0.9,KAD|946953,Merchandise,Central,Decals,1/08/2012,67,6,186
0.1,BGT|493515,Merchandise,South,Toys,1/06/2026,-913,6,1370
0.3,JES|852014,Merchandise,South,Storage Equipment,1/09/2041,21,4,564
0.5,EJD|431481,Merchandise,Central,Decals,1/08/2023,13,7,36
0.5,JOT|164286,Merchandise,West,Toys,1/05/2007,3,3,9
0.2,CBP|077083,Consoles,West,PS5,1/04/2005,12,4,32
0.1,ENT|056800,Merchandise,Central,Toys,1/12/1999,41,5,84
0.5,TBF|176190,Merchandise,West,Furniture,1/05/2000,-3,5,14
0.1,AHD|532308,Merchandise,East,Decals,1/03/2009,21,8,43
0.7,LCN|667123,Consoles,West,Nintendo Switch,1/05/2003,-15,5,244
0.9,JMC|013333,Merchandise,East,Clothing,1/04/2011,9,1,20
0.8,MET|333333,Merchandise,Central,Toys,1/04/2011,-10,2,6
0.1,MBS|386885,Merchandise,East,Storage Equipment,1/12/2006,11,3,40
0.8,SHS|765054,Games,Central,Sony,1/08/2043,48,7,124
0.3,MLT|222222,Merchandise,South,Toys,1/03/2002,-5,4,6
